Genes,ccd,ccd,ccd
COQ8B_HUMAN,1.039210356,2.050305593,1.947944625
6PGL_HUMAN,3.655484737,4.200808238,4.050615098
TIM29_HUMAN,4.107807238,3.646489942,3.889257149
TLE5_HUMAN,8.804449747,8.756243103,8.756873718
APLP1_HUMAN,2.324234228,2.189344518,1.576029644
IKBD_HUMAN,1.039210356,0.273361542,0.296259822
RFX1_HUMAN,4.394926169,4.167552857,4.358729203
I27RA_HUMAN,2.831311907,1.724146699,1.773938675
PALM3_HUMAN,0.276696563,-0.340850857,-0.340850857
ASF1B_HUMAN,2.440909998,1.724146699,2.243366637
COPE_HUMAN,5.17888716,5.082964163,4.850298325
DDX49_HUMAN,2.74316339,3.129519424,3.256588254
HOME3_HUMAN,5.830219972,6.075056772,5.665763526
GLU2B_HUMAN,4.209995522,4.062924054,3.84593117
UB2R1_HUMAN,4.142680453,4.296208393,4.448364344
DIRA1_HUMAN,1.308561741,1.528472007,1.073627923
S39A3_HUMAN,2.914383283,3.129519424,3.043004563
SGTA_HUMAN,5.396780262,5.788305909,5.615048958
THOP1_HUMAN,4.072070133,4.233314293,4.327569023
ZN554_HUMAN,2.548851742,1.724146699,2.488455847
ZN555_HUMAN,3.502793157,3.546554987,3.442591307
ZN556_HUMAN,-0.340850857,-0.340850857,-0.340850857
KEAP1_HUMAN,5.573316185,5.498517826,5.714755717
ATG4D_HUMAN,2.74316339,1.528472007,2.243366637
KRI1_HUMAN,3.836785612,3.493865697,3.442591307
CDN2D_HUMAN,4.634278936,4.385689469,4.419100412
AP1M2_HUMAN,-0.340850857,-0.340850857,-0.340850857
CTL2_HUMAN,5.707478964,5.415964591,5.78525909
TGT_HUMAN,2.74316339,2.540552476,3.043004563
TMED1_HUMAN,4.107807238,4.600276035,4.688029809
ZN331_HUMAN,4.584415605,4.265104048,4.586391545
GSK3A_HUMAN,3.270269458,3.493865697,2.880743328
ZN574_HUMAN,1.90399146,1.302030179,1.773938675
DEDD2_HUMAN,2.74316339,2.540552476,3.117768007
QPCTL_HUMAN,1.039210356,1.03330744,1.947944625
FBX46_HUMAN,2.992930665,3.382337271,3.256588254
SEM6B_HUMAN,-0.340850857,-0.340850857,-0.340850857
ZN121_HUMAN,5.586041618,5.457831606,5.436713612
KANK2_HUMAN,6.803925855,7.162541753,7.066708042
ZN865_HUMAN,4.107807238,4.200808238,4.19572773
SACA6_HUMAN,2.992930665,2.432711588,3.188847197
ZNF17_HUMAN,1.731456765,2.540552476,2.243366637
HSH2D_HUMAN,-0.340850857,-0.340850857,-0.340850857
ANM1_HUMAN,6.433352907,6.783461469,6.831521998
PA1B3_HUMAN,1.90399146,1.528472007,1.346588607
NPHN_HUMAN,-0.340850857,-0.340850857,-0.340850857
OZF_HUMAN,6.285156615,6.359035116,6.502358341
ZN112_HUMAN,2.324234228,2.540552476,2.596971191
KPCD2_HUMAN,3.270269458,2.984287397,2.697892218
RM34_HUMAN,4.558822407,4.098650102,4.71235868
RT12_HUMAN,4.423568075,4.696677503,4.736284077
EIF3K_HUMAN,6.648815808,6.832026344,6.590313082
CAN12_HUMAN,1.535449415,0.273361542,0.296259822
LEG4_HUMAN,-0.340850857,-0.340850857,0.296259822
EMAL2_HUMAN,7.285657018,7.232552406,7.277052969
WIZ_HUMAN,5.092339378,5.186200065,4.976192541
PWP3A_HUMAN,5.291943411,5.415964591,5.589007087
REEP6_HUMAN,0.707754626,0.70280457,0.296259822
BRD4_HUMAN,7.836583362,8.115612783,7.843133504
STX10_HUMAN,3.606361504,3.129519424,3.043004563
IER2_HUMAN,6.020360186,6.267831617,5.895609705
CAC1A_HUMAN,4.839514696,5.16949897,4.850298325
CALR_HUMAN,9.350845994,9.390731872,9.395033867
BST2_HUMAN,0.276696563,0.70280457,0.736681169
MB12A_HUMAN,4.242510731,4.062924054,4.477046462
TM221_HUMAN,-0.340850857,0.70280457,0.296259822
RAIN_HUMAN,0.276696563,0.273361542,-0.340850857
BASI_HUMAN,5.144888518,5.009793423,5.015828906
NMDE4_HUMAN,0.276696563,0.70280457,-0.340850857
FA83E_HUMAN,-0.340850857,-0.340850857,-0.340850857
TA2R_HUMAN,2.197285588,1.528472007,1.947944625
CATIN_HUMAN,2.74316339,2.432711588,2.792212717
PI51C_HUMAN,4.506232312,4.851279438,4.419100412
AKAP8_HUMAN,4.506232312,4.696677503,4.66328362
ASTRA_HUMAN,5.382261976,5.401734501,5.521768449
RFX2_HUMAN,2.548851742,2.050305593,2.697892218
ENL_HUMAN,5.851456487,5.37284619,5.521768449
CLPP_HUMAN,4.81810035,4.952372173,4.736284077
ALKB7_HUMAN,3.332007084,3.597387599,3.321290704
T2FA_HUMAN,4.88141277,5.2190332,5.110402335
S2541_HUMAN,-0.340850857,0.70280457,-0.340850857
SCMC3_HUMAN,3.655484737,2.984287397,3.658310983
AKP8L_HUMAN,3.919551258,3.784501481,3.97219083
YJU2B_HUMAN,4.634278936,4.649281818,5.054405362
MTNA_HUMAN,3.793551325,3.784501481,4.638105547
L10K_HUMAN,5.819483326,6.110487276,5.988187091
C2D1A_HUMAN,2.324234228,2.189344518,2.243366637
SPIT2_HUMAN,2.058078915,2.189344518,2.103204187
PP14A_HUMAN,6.375887946,6.570990201,6.529996875
YIF1B_HUMAN,2.831311907,3.058730152,3.607329065
IMUP_HUMAN,-0.340850857,-0.340850857,-0.340850857
FUT1_HUMAN,-0.340850857,-0.340850857,0.296259822
TRM1_HUMAN,1.308561741,1.724146699,2.371109553
CLIP3_HUMAN,5.494512272,5.313274056,5.407209954
THAP8_HUMAN,2.649276492,2.822781781,3.043004563
RPB9_HUMAN,3.919551258,4.265104048,4.050615098
TBCB_HUMAN,6.001485334,6.075056772,6.166059556
CPNS1_HUMAN,7.440827086,7.587164108,7.401971687
ZN468_HUMAN,3.655484737,2.905793422,3.889257149
WDR62_HUMAN,0.707754626,-0.340850857,0.296259822
NDUA3_HUMAN,4.961726271,4.764973571,4.612480248
PRP31_HUMAN,4.47920045,4.414324272,4.559822371
LENG1_HUMAN,2.914383283,2.050305593,2.596971191
MBOA7_HUMAN,6.269464053,6.267831617,6.401227773
SEN34_HUMAN,6.292939348,6.458627634,6.38618398
RS9_HUMAN,8.195378666,8.329922706,8.19999946
ARHGI_HUMAN,4.107807238,3.739948626,3.658310983
MARH2_HUMAN,3.448080482,3.19699711,3.801263664
ZN573_HUMAN,4.142680453,3.910455573,3.499619736
LS14A_HUMAN,7.266021357,7.166755428,7.223044431
MKNK2_HUMAN,5.521261381,5.2190332,5.346328429
RTBDN_HUMAN,-0.340850857,-0.340850857,-0.340850857
ZN559_HUMAN,1.535449415,2.640889929,2.371109553
SMD2_HUMAN,7.067076698,7.187641157,7.018741866
GFY_HUMAN,-0.340850857,-0.340850857,-0.340850857
HMHA1_HUMAN,0.707754626,-0.340850857,0.296259822
HNRPL_HUMAN,5.425385745,5.358182178,5.164306799
O10H1_HUMAN,-0.340850857,-0.340850857,-0.340850857
NR2F6_HUMAN,5.411153901,5.135505332,5.110402335
TFPT_HUMAN,3.067421454,3.493865697,2.880743328
NECT2_HUMAN,6.075546838,5.686333623,6.084530242
TOM40_HUMAN,4.79636335,5.082964163,5.110402335
APOC1_HUMAN,-0.340850857,0.273361542,0.296259822
CLPT1_HUMAN,4.751881438,4.851279438,4.828204932
ZN563_HUMAN,0.276696563,1.724146699,1.773938675
ZN442_HUMAN,0.707754626,1.528472007,1.073627923
ZN799_HUMAN,1.308561741,2.050305593,1.576029644
ZN443_HUMAN,1.731456765,1.528472007,2.103204187
ZN709_HUMAN,0.276696563,1.03330744,-0.340850857
GCDH_HUMAN,2.74316339,2.984287397,3.043004563
MYADM_HUMAN,8.727571428,8.977459784,8.955937058
KPCG_HUMAN,-0.340850857,-0.340850857,-0.340850857
CCG7_HUMAN,1.535449415,2.316153655,2.596971191
CCG8_HUMAN,3.836785612,3.827719585,3.755168893
CCG6_HUMAN,0.707754626,1.528472007,1.346588607
VSTM1_HUMAN,-0.340850857,-0.340850857,-0.340850857
ARRD2_HUMAN,1.039210356,2.316153655,2.243366637
FZR1_HUMAN,4.584415605,5.328399285,4.71235868
MFS12_HUMAN,7.133598333,6.837322894,6.709923949
HM20B_HUMAN,4.88141277,4.062924054,4.782976469
GIPC3_HUMAN,0.276696563,-0.340850857,1.346588607
CC124_HUMAN,3.138254159,3.058730152,3.188847197
FKBP8_HUMAN,2.324234228,1.724146699,2.243366637
KXDL1_HUMAN,6.179964252,6.083996305,6.183568087
RL40_HUMAN,8.909431559,8.887136943,8.812793512
CRLF1_HUMAN,6.535294106,6.145068474,6.234853778
REX1B_HUMAN,3.959219041,4.133512788,3.755168893
TM59L_HUMAN,3.793551325,4.062924054,3.707552626
ZNF69_HUMAN,3.702990274,3.869680593,2.964153953
ZN700_HUMAN,1.308561741,1.896423676,1.947944625
ZN763_HUMAN,1.90399146,0.70280457,1.346588607
KLC3_HUMAN,-0.340850857,-0.340850857,-0.340850857
IASPP_HUMAN,2.197285588,2.640889929,3.043004563
RPA34_HUMAN,2.649276492,3.32316388,3.499619736
ERCC2_HUMAN,3.793551325,4.133512788,3.658310983
ZN649_HUMAN,2.992930665,3.19699711,2.596971191
ZN613_HUMAN,0.707754626,0.70280457,1.073627923
ZN350_HUMAN,2.831311907,2.822781781,3.188847197
DYN2_HUMAN,4.860615825,5.009793423,4.996146839
ZN317_HUMAN,2.197285588,2.189344518,2.596971191
CIC_HUMAN,2.992930665,3.058730152,3.707552626
PKHF1_HUMAN,1.535449415,1.528472007,1.947944625
DMPK_HUMAN,2.440909998,2.316153655,2.880743328
NWD1_HUMAN,-0.340850857,-0.340850857,-0.340850857
SIN3B_HUMAN,5.453435054,5.297988572,5.392228736
CPMD8_HUMAN,0.707754626,1.724146699,0.736681169
HAUS8_HUMAN,1.90399146,1.302030179,1.773938675
ATPD_HUMAN,4.209995522,3.910455573,3.607329065
SCN1B_HUMAN,1.90399146,2.050305593,1.346588607
ZN180_HUMAN,2.831311907,2.822781781,3.321290704
PONL1_HUMAN,3.067421454,2.432711588,2.371109553
SHC2_HUMAN,0.276696563,-0.340850857,0.296259822
MEX3D_HUMAN,6.528717609,6.545328408,6.536824561
CERS1_HUMAN,0.707754626,-0.340850857,-0.340850857
ZN415_HUMAN,2.649276492,2.822781781,2.371109553
CP4FB_HUMAN,-0.340850857,-0.340850857,-0.340850857
LMTK3_HUMAN,-0.340850857,-0.340850857,-0.340850857
MIER2_HUMAN,3.138254159,2.640889929,2.243366637
ZN266_HUMAN,2.324234228,2.189344518,1.073627923
ZN738_HUMAN,2.74316339,2.734700525,2.964153953
EAA4_HUMAN,-0.340850857,-0.340850857,-0.340850857
MYO9B_HUMAN,5.244571276,5.511828852,5.091977123
ZSA5A_HUMAN,2.649276492,2.640889929,2.371109553
KCD15_HUMAN,1.90399146,2.540552476,1.773938675
ZN439_HUMAN,2.548851742,3.058730152,1.773938675
TNPO2_HUMAN,6.54184076,6.083996305,6.459881658
P66A_HUMAN,5.611160618,5.662659888,5.493970295
ZN761_HUMAN,3.702990274,3.869680593,4.088284418
ZN383_HUMAN,3.555506503,3.546554987,3.188847197
ZN551_HUMAN,3.205771307,3.382337271,3.554479343
ZN154_HUMAN,2.831311907,2.905793422,2.792212717
ZN671_HUMAN,2.058078915,2.316153655,2.103204187
ZN776_HUMAN,3.878761874,3.988703045,3.889257149
Z780A_HUMAN,3.391210818,3.058730152,2.697892218
ZN816_HUMAN,0.707754626,1.302030179,1.346588607
ZN347_HUMAN,4.27430924,3.784501481,3.442591307
ZN665_HUMAN,1.731456765,2.432711588,1.346588607
ZN677_HUMAN,5.212103,4.912781011,4.736284077
ZN160_HUMAN,4.305421966,4.026290794,4.389230572
ZN223_HUMAN,1.039210356,2.316153655,0.736681169
ZN284_HUMAN,2.058078915,2.640889929,2.697892218
ZN224_HUMAN,3.270269458,3.597387599,3.707552626
ZN225_HUMAN,3.138254159,2.734700525,2.880743328
ZN234_HUMAN,4.27430924,4.098650102,4.263153899
ZN226_HUMAN,5.753329338,5.16949897,5.493970295
ZN227_HUMAN,3.655484737,3.950109733,3.93131984
ZN233_HUMAN,1.308561741,1.302030179,-0.340850857
KLK10_HUMAN,-0.340850857,-0.340850857,-0.340850857
KLK11_HUMAN,-0.340850857,-0.340850857,-0.340850857
CTU1_HUMAN,1.535449415,1.302030179,1.773938675
VS10L_HUMAN,0.707754626,0.70280457,0.736681169
ETFB_HUMAN,5.244571276,5.16949897,4.66328362
CLDN2_HUMAN,1.039210356,0.70280457,0.296259822
LENG8_HUMAN,1.90399146,2.050305593,3.499619736
BORG3_HUMAN,3.997825257,3.69397594,3.889257149
ZNF8_HUMAN,3.138254159,2.316153655,2.880743328
ZN544_HUMAN,2.548851742,3.32316388,2.488455847
NR1H2_HUMAN,3.655484737,4.062924054,3.499619736
EMC10_HUMAN,6.066494419,6.136500573,6.075180341
ZN135_HUMAN,0.707754626,1.896423676,1.576029644
ZSC18_HUMAN,4.47920045,4.200808238,4.505169451
ZN329_HUMAN,4.305421966,4.062924054,4.419100412
RL36_HUMAN,8.23631638,8.073592846,8.085919724
MIC13_HUMAN,4.142680453,4.523497352,3.707552626
DHI1L_HUMAN,2.992930665,2.316153655,3.321290704
LONM_HUMAN,4.142680453,4.912781011,4.782976469
DUS3L_HUMAN,0.707754626,1.896423676,0.296259822
NDUAB_HUMAN,6.642738011,6.755757422,6.641889185
VMAC_HUMAN,0.707754626,2.189344518,1.773938675
ATCAY_HUMAN,-0.340850857,-0.340850857,-0.340850857
DAPK3_HUMAN,4.751881438,5.135505332,4.996146839
EF2_HUMAN,10.93059717,10.89837637,10.8966602
PIAS4_HUMAN,3.959219041,4.026290794,3.554479343
ZBT7A_HUMAN,7.809710336,7.618265638,7.758044468
MP2K2_HUMAN,6.684754512,6.687013077,6.69779025
SIR6_HUMAN,3.067421454,2.189344518,3.256588254
MIDN_HUMAN,7.596722908,7.580862527,7.561136358
CIRBP_HUMAN,7.401772661,7.519583373,7.325173847
F174C_HUMAN,3.836785612,4.296208393,3.84593117
NFIX_HUMAN,8.080917,8.246784489,8.050575173
ZN681_HUMAN,1.731456765,0.273361542,1.346588607
ZN567_HUMAN,3.391210818,2.822781781,3.321290704
KMT2B_HUMAN,4.423568075,3.910455573,4.088284418
ZN136_HUMAN,3.655484737,3.988703045,3.707552626
RHG33_HUMAN,0.276696563,0.273361542,0.296259822
IRGQ_HUMAN,4.922128321,4.523497352,4.532754694
ZN576_HUMAN,3.997825257,4.167552857,4.295720941
DPOD1_HUMAN,0.707754626,-0.340850857,-0.340850857
ATF5_HUMAN,4.79636335,4.549546903,4.229834685
DHYS_HUMAN,2.74316339,2.905793422,2.243366637
DOT1L_HUMAN,2.649276492,3.19699711,3.043004563
PKHJ1_HUMAN,3.878761874,3.869680593,4.229834685
SF3A2_HUMAN,0.707754626,1.302030179,2.243366637
FBRL_HUMAN,7.17208711,7.280002803,7.285185406
ZN844_HUMAN,1.731456765,1.896423676,1.947944625
SCC4_HUMAN,5.382261976,5.444010494,5.521768449
ZN557_HUMAN,4.47920045,4.385689469,4.419100412
ZN429_HUMAN,2.992930665,2.905793422,1.947944625
USE1_HUMAN,2.324234228,2.432711588,2.697892218
STK11_HUMAN,4.558822407,4.932712398,4.389230572
S1PR5_HUMAN,-0.340850857,1.302030179,0.296259822
SELW_HUMAN,8.335734765,8.396021636,8.428278588
ZN793_HUMAN,2.058078915,2.822781781,1.576029644
HNRL1_HUMAN,6.948900923,6.909502537,6.603380995
ZN701_HUMAN,2.324234228,1.896423676,1.576029644
ZN667_HUMAN,3.391210818,3.058730152,3.321290704
PRR12_HUMAN,3.067421454,2.189344518,1.947944625
ZN772_HUMAN,3.702990274,4.356474789,3.321290704
ZNF57_HUMAN,1.731456765,1.03330744,1.346588607
SIX5_HUMAN,3.391210818,3.058730152,3.554479343
ZN382_HUMAN,3.502793157,2.822781781,3.256588254
ZN100_HUMAN,2.548851742,3.32316388,2.964153953
MARK4_HUMAN,4.634278936,4.787038881,4.71235868
TNNT1_HUMAN,0.276696563,-0.340850857,0.736681169
ZN814_HUMAN,0.707754626,1.896423676,0.736681169
CLC11_HUMAN,5.913352468,5.982475877,5.762138689
GPX4_HUMAN,5.092339378,5.082964163,5.361791361
SIR2_HUMAN,3.270269458,3.19699711,3.256588254
ZN419_HUMAN,3.997825257,3.988703045,4.19572773
KCNN4_HUMAN,-0.340850857,-0.340850857,-0.340850857
ZN726_HUMAN,0.276696563,1.03330744,0.736681169
ZN626_HUMAN,3.205771307,3.910455573,3.499619736
ZN461_HUMAN,2.914383283,2.540552476,2.697892218
NDUS7_HUMAN,3.748981272,3.910455573,3.442591307
BAX_HUMAN,5.00026634,5.202710033,5.640629075
IGFL4_HUMAN,-0.340850857,-0.340850857,-0.340850857
ADM5_HUMAN,-0.340850857,-0.340850857,-0.340850857
SHAN1_HUMAN,2.914383283,2.189344518,2.697892218
CEA19_HUMAN,2.649276492,3.19699711,3.658310983
AGRL1_HUMAN,2.548851742,2.050305593,2.103204187
DCA15_HUMAN,1.308561741,0.273361542,-0.340850857
DPF1_HUMAN,2.197285588,1.896423676,1.773938675
KCNK6_HUMAN,6.454325554,6.596203502,6.423503358
BRME1_HUMAN,-0.340850857,-0.340850857,-0.340850857
AT8B3_HUMAN,0.707754626,0.273361542,0.296259822
CS012_HUMAN,6.188333949,6.047900929,6.06576945
SMIM7_HUMAN,6.075546838,5.982475877,6.217960311
TM38A_HUMAN,1.535449415,0.273361542,1.346588607
HCN2_HUMAN,-0.340850857,-0.340850857,-0.340850857
RPOM_HUMAN,1.039210356,1.896423676,1.346588607
RN126_HUMAN,4.774293823,4.830182164,4.612480248
FSTL3_HUMAN,4.242510731,4.062924054,3.658310983
RAB3D_HUMAN,4.860615825,4.649281818,4.586391545
ZSWM4_HUMAN,0.707754626,1.724146699,0.736681169
GT251_HUMAN,6.83090584,6.992555681,6.809136929
PTPRS_HUMAN,5.17888716,5.046842629,4.759819163
PSPN_HUMAN,1.90399146,2.540552476,2.697892218
FUBP2_HUMAN,7.376357852,7.526157761,7.460595942
PLPR2_HUMAN,4.47920045,4.742565535,4.559822371
TIF1B_HUMAN,3.748981272,4.062924054,3.499619736
UBC12_HUMAN,4.532766978,4.414324272,4.124995154
CHM2A_HUMAN,5.623557992,5.674545314,5.46562598
BICRA_HUMAN,2.831311907,3.26145925,2.792212717
LRFN3_HUMAN,2.914383283,3.058730152,2.103204187
SDHF1_HUMAN,2.197285588,2.189344518,2.103204187
SYNE4_HUMAN,-0.340850857,-0.340850857,-0.340850857
PO2F2_HUMAN,4.394926169,4.32665626,3.93131984
ALKB6_HUMAN,2.74316339,2.822781781,2.880743328
ECSIT_HUMAN,2.914383283,2.984287397,3.043004563
EXOS5_HUMAN,1.308561741,0.70280457,2.103204187
EVI5L_HUMAN,3.702990274,3.597387599,3.442591307
ELAV1_HUMAN,5.808666177,6.101710889,6.007977305
UN13A_HUMAN,-0.340850857,0.273361542,0.736681169
MAP1S_HUMAN,3.138254159,2.822781781,2.371109553
B3GN3_HUMAN,-0.340850857,-0.340850857,-0.340850857
GDF15_HUMAN,8.744697779,8.66535818,8.698698731
ELL_HUMAN,4.47920045,4.469943248,4.088284418
ZN875_HUMAN,2.914383283,3.129519424,3.554479343
ZN530_HUMAN,1.308561741,1.528472007,2.103204187
ZN606_HUMAN,2.548851742,3.26145925,2.964153953
ZN566_HUMAN,3.270269458,3.546554987,3.321290704
ZN433_HUMAN,1.535449415,0.70280457,1.576029644
LYPD3_HUMAN,2.548851742,1.03330744,0.736681169
PHLB3_HUMAN,2.058078915,2.734700525,1.576029644
ETHE1_HUMAN,5.742002629,6.291178693,6.093819937
ZN575_HUMAN,3.067421454,3.597387599,3.043004563
DHX34_HUMAN,1.039210356,1.896423676,1.773938675
MEIS3_HUMAN,4.47920045,5.028436953,4.872058478
NAC2_HUMAN,-0.340850857,-0.340850857,-0.340850857
KPTN_HUMAN,1.535449415,1.528472007,1.576029644
SPRE3_HUMAN,2.992930665,2.432711588,1.947944625
ZN600_HUMAN,1.535449415,2.432711588,2.243366637
ZN320_HUMAN,3.919551258,3.546554987,4.088284418
KLK6_HUMAN,-0.340850857,-0.340850857,-0.340850857
KLK7_HUMAN,-0.340850857,-0.340850857,-0.340850857
SMAG2_HUMAN,5.861958658,6.02022411,6.157224959
GP108_HUMAN,2.058078915,1.896423676,1.576029644
CBARP_HUMAN,1.308561741,1.724146699,1.346588607
ZN888_HUMAN,-0.340850857,1.03330744,0.736681169
FA98C_HUMAN,2.548851742,2.640889929,2.880743328
SPC24_HUMAN,1.90399146,2.050305593,2.103204187
PAK4_HUMAN,1.535449415,2.050305593,1.576029644
PDCD5_HUMAN,6.696537849,6.577334956,6.536824561
ANR27_HUMAN,5.17888716,5.202710033,5.282764081
NUD19_HUMAN,3.997825257,4.356474789,4.295720941
CO3_HUMAN,1.308561741,0.273361542,0.736681169
HAUS5_HUMAN,2.914383283,2.189344518,1.073627923
RBM42_HUMAN,4.423568075,4.098650102,4.19572773
CX6B1_HUMAN,6.809362367,6.799832081,6.679396187
UPK1A_HUMAN,-0.340850857,1.03330744,-0.340850857
MED16_HUMAN,1.535449415,1.724146699,1.073627923
PRSR3_HUMAN,3.332007084,3.382337271,3.321290704
NTF4_HUMAN,0.707754626,0.273361542,-0.340850857
FSD1_HUMAN,1.039210356,1.724146699,1.073627923
R3HD4_HUMAN,5.396780262,5.841990093,5.615048958
KISSR_HUMAN,-0.340850857,-0.340850857,-0.340850857
GMIP_HUMAN,0.276696563,1.724146699,1.773938675
AT131_HUMAN,1.731456765,2.316153655,2.371109553
ZN101_HUMAN,3.067421454,2.984287397,2.880743328
ZNF14_HUMAN,1.535449415,1.302030179,0.736681169
LPAR2_HUMAN,1.535449415,0.70280457,0.736681169
RTN2_HUMAN,2.74316339,2.316153655,1.947944625
PPM1N_HUMAN,-0.340850857,1.302030179,0.736681169
OPA3_HUMAN,4.394926169,4.32665626,4.505169451
ZN582_HUMAN,2.197285588,1.724146699,2.371109553
ZN846_HUMAN,1.039210356,2.050305593,1.947944625
CFAD_HUMAN,2.831311907,3.19699711,3.188847197
JAK3_HUMAN,1.039210356,1.302030179,1.073627923
RL18A_HUMAN,5.63584974,5.444010494,5.054405362
ZNF44_HUMAN,3.748981272,3.69397594,3.499619736
NALP2_HUMAN,-0.340850857,-0.340850857,-0.340850857
RDH13_HUMAN,2.74316339,2.905793422,2.792212717
PPP5_HUMAN,3.270269458,3.26145925,3.658310983
CCDC8_HUMAN,2.440909998,3.19699711,3.188847197
FEM1A_HUMAN,3.502793157,3.546554987,2.880743328
TCAM1_HUMAN,4.27430924,4.624986996,4.612480248
PLIN3_HUMAN,8.414542918,8.509857298,8.354838455
UHRF1_HUMAN,1.308561741,1.03330744,1.073627923
QCR10_HUMAN,6.383197494,6.657373814,6.363320006
FUT3_HUMAN,-0.340850857,-0.340850857,-0.340850857
LRP3_HUMAN,0.276696563,1.528472007,1.346588607
CEBPG_HUMAN,5.611160618,6.029508837,5.78525909
OAZ1_HUMAN,10.16144411,10.24496592,10.37001818
PT100_HUMAN,3.748981272,3.32316388,3.043004563
STXB2_HUMAN,-0.340850857,-0.340850857,-0.340850857
PEPD_HUMAN,5.260535447,5.401734501,5.702662758
USF2_HUMAN,5.547523548,5.766260118,5.479867746
LSR_HUMAN,1.308561741,1.03330744,0.736681169
CEAM7_HUMAN,-0.340850857,-0.340850857,-0.340850857
CEAM5_HUMAN,-0.340850857,-0.340850857,-0.340850857
CEAM6_HUMAN,-0.340850857,-0.340850857,-0.340850857
RS19_HUMAN,10.28560723,10.109249,10.21476174
PRAF1_HUMAN,5.923415127,5.551040538,5.346328429
B2L12_HUMAN,3.702990274,3.910455573,3.755168893
DNS2A_HUMAN,5.903219129,5.601718088,5.653251036
ELOF1_HUMAN,3.997825257,4.133512788,3.383215487
ARHG1_HUMAN,2.992930665,2.189344518,2.964153953
FCHO1_HUMAN,0.707754626,0.70280457,-0.340850857
KAPCA_HUMAN,5.611160618,5.135505332,5.330697966
ILF3_HUMAN,6.690658211,6.816019014,6.809136929
TYK2_HUMAN,3.997825257,3.784501481,3.707552626
ZN550_HUMAN,3.606361504,3.739948626,3.84593117
CS054_HUMAN,1.90399146,0.70280457,1.346588607
SNRPA_HUMAN,3.878761874,4.356474789,4.229834685
MIA_HUMAN,-0.340850857,-0.340850857,-0.340850857
IP3KC_HUMAN,2.74316339,2.432711588,1.947944625
MAST1_HUMAN,0.276696563,0.273361542,-0.340850857
PA24C_HUMAN,1.731456765,2.050305593,1.773938675
ZSWM9_HUMAN,3.067421454,3.646489942,3.188847197
CARD8_HUMAN,4.107807238,4.026290794,3.97219083
ZN114_HUMAN,-0.340850857,-0.340850857,-0.340850857
EMP3_HUMAN,5.037803583,5.028436953,5.392228736
DNLI1_HUMAN,2.831311907,3.129519424,2.880743328
MOB3A_HUMAN,3.138254159,2.984287397,2.964153953
FAP24_HUMAN,1.731456765,1.724146699,1.773938675
PCSK4_HUMAN,0.707754626,-0.340850857,0.296259822
PINLY_HUMAN,2.74316339,1.528472007,1.947944625
NAL11_HUMAN,-0.340850857,-0.340850857,-0.340850857
RHG35_HUMAN,6.245600446,6.669302689,6.268058599
TM160_HUMAN,2.831311907,1.528472007,1.773938675
ZC3H4_HUMAN,5.037803583,4.952372173,4.914618239
SAE1_HUMAN,7.085117852,7.1540773,7.214552998
BBC3B_HUMAN,6.515473989,7.03004448,6.654500175
CCDC9_HUMAN,1.535449415,1.302030179,1.773938675
INAM1_HUMAN,3.702990274,3.69397594,3.84593117
NACC1_HUMAN,4.107807238,3.827719585,4.229834685
PSMD8_HUMAN,6.857390519,6.858316758,6.831521998
AP3D1_HUMAN,7.664284094,7.627466839,7.516930717
RELB_HUMAN,4.860615825,5.2190332,4.872058478
CLASR_HUMAN,3.555506503,3.439178937,3.321290704
ZN296_HUMAN,-0.340850857,0.273361542,-0.340850857
GEMI7_HUMAN,3.655484737,3.784501481,3.889257149
TBC17_HUMAN,2.058078915,2.316153655,2.488455847
NUP62_HUMAN,5.367596102,5.415964591,5.549041091
U2AF2_HUMAN,6.412070876,6.608646815,6.408691249
M3K10_HUMAN,1.308561741,1.724146699,1.947944625
AKT2_HUMAN,7.84454862,7.894630732,7.8892125
CS047_HUMAN,3.655484737,3.950109733,3.117768007
BLVRB_HUMAN,3.502793157,3.950109733,3.97219083
PLD3_HUMAN,4.839514696,5.009793423,5.407209954
CNOT3_HUMAN,2.058078915,2.822781781,2.697892218
